epoch,loss,pearson_metric_cut,val_loss,val_pearson_metric_cut
0,-0.1321817934513092,0.1321817934513092,-0.1054939404129982,0.1054939404129982
1,-0.12322897464036942,0.12322897464036942,-0.11592796444892883,0.11592796444892883
